ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands
1047,simple,CMP-15190767,,"MONITOR XTRATECH 19.5"" LED 1600X900 HDMI VGA 60 Hz PARLANTES INTEGRADOS",1,0,visible,Tecnología LED: TN. Tamaño de pantalla: 19.5 pulgadas. Relación de aspecto: 16:9. Resolución: 1600×900 HD. Colores: 16.7 millones. Brillo: 200 c/3.,"Detalles del ProductoMONITOR XTRATECH 19.5"" LED 1600X900 HDMI VGA 60 Hz PARLANTES INTEGRADOSTecnología LED: TNTamaño de pantalla: 19.5 pulgadasRelación de aspecto: 16:9Resolución: 1600×900 HDColores: 16.7 millonesFrecuencia de actualización: 60HZÁngulo de visión: 80/80 horizontal – 70/70 verticalBrillo: 200 c/3Relación de contraste: 1000:1Parlantes integradosModo de visaulización: HorizontalTiempo de erspuesta: 3-5msEntrada: 100-240 V AC, 50/60 Hz, 2,6 AAccesorios incluidos: Adaptador de alimentación, base, cable HDMIPuertos: HDMI/VGA",,,taxable,,1,,,0,0,,,,,1,,,"89,99",Monitores,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/XTM192.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/XTM192-1.webp",,,,,,,,,0,
1050,simple,ITM-50399575,,"MONITOR XTRATECH 24"" FULL HD 1920X1080 100Hz VGA HDMI",1,0,visible,"Tamaño de Pantalla: 24”. Resolución: Full HD 1920 × 1080. Frecuencia de Actualización: 100 Hz. Colores: 16,7 millones (8 bits). Brillo: 300 cd/m².","Detalles del ProductoMONITOR XTRATECH 24"" FULL HD 1920X1080 100Hz VGA HDMITamaño de Pantalla: 24”Resolución: Full HD 1920 × 1080Frecuencia de Actualización: 100 HzColores: 16,7 millones (8 bits)Brillo: 300 cd/m²Relación de Contraste: 3000:1Ángulo de Visión: 89°/89°/89°/89°Modo de Visualización: HorizontalTiempo de Respuesta: 5 msEntradas: VGA / HDMIAccesorios Incluidos: Adaptador de alimentación, base, cable HDMI.Alimentación: AC100-240V / DC 12VAlimentación segmentada : 2.6A.Compatible VESA: 75*75 mmConsumo máximo de energía: 24W",,,taxable,,1,,,0,0,,,,,1,,,"139,99",Monitores,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/XTM24-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/XTM24-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/XTM24.webp",,,,,,,,,0,
1054,simple,SKU-98491252,,"MONITOR INDURAMA 32"" GAMER CURVO VORTIX ULTRA VA FHD 1080p 180Hz",1,0,visible,Resolución Full High Definition 1920 x 1080p. Relación de aspecto: 16:9. Brillo: 250 nits. Tipo de panel: VA CURVO. Tasa de refresco: 180Hz. HDR10.,"Detalles del ProductoMONITOR INDURAMA 32"" GAMER CURVO VORTIX ULTRA VA FHD 1080p 180HzResolución Full High Definition 1920 x 1080p.Relación de aspecto: 16:9.Brillo: 250 nits.Tipo de panel: VA CURVO.Tasa de refresco: 180Hz.Tiempo de respuesta: 5 ms.HDR10.Medidas: 51.6 x 16.5 x 96.5.Puertos: 1 x Display port(1.2) / 1 x HDMI(2.1).Adaptador de pared 12V 2A.Incluye cable HDMI (1.5m).",,,taxable,,1,,,0,0,,,,,1,,,"398,39",Monitores,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/VORTIXULTRA32.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/VORTIXULTRA32-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/VORTIXULTRA32-3.webp",,,,,,,,,0,
1058,simple,PRD-12653944,,"MONITOR INDURAMA 27"" VORTIX NOVA IPS FHD 1080p 120Hz",1,0,visible,Relación de aspecto: 16:9. Brillo: 250 nits. Tipo de panel: IPS. Tasa de refresco: 120Hz. Tiempo de respuesta: 5 ms. Resolución: Full HD 1920x1080P.,"Detalles del ProductoMONITOR INDURAMA 27"" VORTIX NOVA IPS FHD 1080p 120HzRelación de aspecto: 16:9Brillo: 250 nitsTipo de panel: IPSTasa de refresco: 120HzTiempo de respuesta: 5 msResolución: Full HD 1920x1080PMedidas: 43.8×12.3×74Adaptador de pared 12V 2ACABLE HDMI (1.5m)",,,taxable,,1,,,0,0,,,,,1,,,"189,99",Monitores,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/VORTIXNOVA27-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/VORTIXNOVA27-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/VORTIXNOVA27-4.webp",,,,,,,,,0,
1062,simple,ITM-15912777,,PARLANTE PORTATIL BAZZUKA THUNDER 40W COLOR ROJO,1,0,visible,Doble woofer de 3″. Potencia 40 watts RMS. Función TWS: emparejamiento con otros dispositivos. Conexión Bluetooth 5.3. Resistente al agua (IP67). Correa viajera.,Detalles del ProductoPARLANTE PORTATIL BAZZUKA THUNDER 40W COLOR ROJODoble woofer de 3″Potencia 40 watts RMSFunción TWS: emparejamiento con otros dispositivosConexión Bluetooth 5.3Resistente al agua (IP67)Flotante ( no se hunde)Bateria encargable 4000mAhFuncion manos libresTiempo de reporducción 7 horas con volumen 80%Correa viajera2 años de garantía,,,taxable,,1,,,0,0,,,,,1,,,"139,99",Parlantes,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/THUNDER-RO-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/THUNDER-RO-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/THUNDER-RO.webp",,,,,,,,,0,
1066,simple,CMP-31037681,,PARLANTE PORTATIL BAZZUKA THUNDER 40W COLOR NEGRO,1,0,visible,Doble woofer de 3″. Potencia 40 watts RMS. Función TWS: emparejamiento con otros dispositivos. Conexión Bluetooth 5.3. Resistente al agua (IP67). Correa viajera.,Detalles del ProductoPARLANTE PORTATIL BAZZUKA THUNDER 40W COLOR NEGRODoble woofer de 3″Potencia 40 watts RMSFunción TWS: emparejamiento con otros dispositivosConexión Bluetooth 5.3Resistente al agua (IP67)Flotante ( no se hunde)Bateria encargable 4000mAhFuncion manos libresTiempo de reporducción 7 horas con volumen 80%Correa viajera2 años de garantía,,,taxable,,1,,,0,0,,,,,1,,,"164,99",Parlantes,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/THUNDER-NE-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/THUNDER-NE-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/THUNDER-NE.webp",,,,,,,,,0,
1070,simple,SKU-70971982,,SMARTWATCH - RELOJ INTELIGENTE CUBITT TERRA EDICION ESPECIAL+ CORREA ADICIONAL,1,0,visible,Navegador de mapas sin conexión. Certificación militar. Barómetro y compás. Notificaciones de Apps y respuestas rápidas. Readiness Score. Análisis del sueño.,"Detalles del ProductoSMARTWATCH – RELOJ INTELIGENTE CUBITT TERRA EDICION ESPECIAL+ CORREA ADICIONALNavegador de mapas sin conexiónCertificación militarBarómetro y compásNotificaciones de Apps y respuestas rápidasReadiness ScoreMonitor cardíaco, oxígeno en sangre y del estrésAnálisis del sueñoAi-CoachCiclo menstrualGPS de doble bandaRutinas de entrenamiento animadasMás de 100 modos de deporteModo de nataciónReproducción de música sin conexiónPronóstico del tiempoNotas de vozCalendario del teléfonoPantalla Always-onResistencia al agua: 5 ATMPantalla: 1.48″ AMOLED y brillo automáticoTiempo de trabajo: 7 díasCarga USB incorporadaBluetooth: V 5.3INCLUYE Correa adicional",,,taxable,,1,,,0,0,,,,,1,,,"164,99",Smart Watch,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/CT-TERRA58-DUO-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/CT-TERRA58-DUO-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/CT-TERRA58-DUO-1.webp",,,,,,,,,0,
1074,simple,SKU-89206362,,SMARTWATCH - RELOJ INTELIGENTE CUBITT TERRA ARENA,1,0,visible,Navegador de mapas sin conexión. Certificación militar. Barómetro y compás. Notificaciones de Apps y respuestas rápidas. Readiness Score. Análisis del sueño.,"Detalles del ProductoSMARTWATCH – RELOJ INTELIGENTE CUBITT TERRA ARENANavegador de mapas sin conexiónCertificación militarBarómetro y compásNotificaciones de Apps y respuestas rápidasReadiness ScoreMonitor cardíaco, oxígeno en sangre y del estrésAnálisis del sueñoAi-CoachCiclo menstrualGPS de doble bandaRutinas de entrenamiento animadasMás de 100 modos de deporteModo de nataciónReproducción de música sin conexiónPronóstico del tiempoNotas de vozCalendario del teléfonoPantalla Always-onResistencia al agua: 5 ATMPantalla: 1.48″ AMOLED y brillo automáticoTiempo de trabajo: 7 díasCarga USB incorporadaBluetooth: V 5.3",,,taxable,,1,,,0,0,,,,,1,,,"149,99",Smart Watch,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/CT-TERRA-9SN-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/CT-TERRA-9SN.webp",,,,,,,,,0,
1077,simple,SKU-56420219,,SMARTWATCH - RELOJ INTELIGENTE CUBITT TERRA BLANCO,1,0,visible,Navegador de mapas sin conexión. Certificación militar. Barómetro y compás. Notificaciones de Apps y respuestas rápidas. Readiness Score. Análisis del sueño.,"Detalles del ProductoSMARTWATCH – RELOJ INTELIGENTE CUBITT TERRA BLANCONavegador de mapas sin conexiónCertificación militarBarómetro y compásNotificaciones de Apps y respuestas rápidasReadiness ScoreMonitor cardíaco, oxígeno en sangre y del estrésAnálisis del sueñoAi-CoachCiclo menstrualGPS de doble bandaRutinas de entrenamiento animadasMás de 100 modos de deporteModo de nataciónReproducción de música sin conexiónPronóstico del tiempoNotas de vozCalendario del teléfonoPantalla Always-onResistencia al agua: 5 ATMPantalla: 1.48″ AMOLED y brillo automáticoTiempo de trabajo: 7 díasCarga USB incorporadaBluetooth: V 5.3",,,taxable,,1,,,0,0,,,,,1,,,"149,99",Smart Watch,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/CT-TERRA-7WH-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/CT-TERRA-7WH.webp",,,,,,,,,0,
1080,simple,PRD-51086431,,SMARTWATCH - RELOJ INTELIGENTE CUBITT TERRA GREEN,1,0,visible,Navegador de mapas sin conexión. Certificación militar. Barómetro y compás. Notificaciones de Apps y respuestas rápidas. Readiness Score. Análisis del sueño.,"Detalles del ProductoSMARTWATCH – RELOJ INTELIGENTE CUBITT TERRA GREENNavegador de mapas sin conexiónCertificación militarBarómetro y compásNotificaciones de Apps y respuestas rápidasReadiness ScoreMonitor cardíaco, oxígeno en sangre y del estrésAnálisis del sueñoAi-CoachCiclo menstrualGPS de doble bandaRutinas de entrenamiento animadasMás de 100 modos de deporteModo de nataciónReproducción de música sin conexiónPronóstico del tiempoNotas de vozCalendario del teléfonoPantalla Always-on",,,taxable,,1,,,0,0,,,,,1,,,"149,99",Smart Watch,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/CT-TERRA-3VD-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/CT-TERRA-3VD.webp",,,,,,,,,0,
1083,simple,SKU-41559724,,CORREA INTERCAMBIABLE PARA RELOJ CUBITT CT2S2 19MM NEGRO,1,0,visible,Correa intercambiable para relojes Cubitt modelo CT2S2. 19MM.,Detalles del ProductoCORREA INTERCAMBIABLE PARA RELOJ CUBITT CT2S2 19MM NEGROCorrea intercambiable para relojes Cubitt modelo CT2S219MM,,,taxable,,1,,,0,0,,,,,1,,,"15,99",Smart Watch,,,https://woostore.obayona.com/wp-content/uploads/2026/07/S19-1-BK.webp,,,,,,,,,0,
1085,simple,PRD-51562438,,SMARTWATCH - RELOJ INTELIGENTE CUBITT AURA PRO 2 GRIS,1,0,visible,"Navegador de mapas. Barómetro y compás. Notificaciones de Apps y respuestas rápidas. Readiness Score. Monitor cardíaco, oxígeno en sangre y del estrés. Ai-Coach.","Detalles del ProductoSMARTWATCH – RELOJ INTELIGENTE CUBITT AURA PRO 2 GRISNavegador de mapasBarómetro y compásNotificaciones de Apps y respuestas rápidasReadiness ScoreMonitor cardíaco, oxígeno en sangre y del estrésAnálisis del sueñoAi-CoachCiclo menstrual y temperatura corporalGPS integradoRutinas de entrenamiento animadasMás de 100 modos de deporteModo de nataciónReproducción de música sin conexiónPronóstico del tiempoNotas de vozCalendario del teléfonoPantalla Always-onResistencia al agua: 5 ATMPantalla: 1.48” AMOLED y brillo automáticoTiempo de trabajo: 7 díasCarga USB incorporadaBluetooth: V 5.3",,,taxable,,1,,,0,0,,,,,1,,,"144,99",Smart Watch,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/CT-AURAP2-8GR-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/CT-AURAP2-8GR-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/CT-AURAP2-8GR.webp",,,,,,,,,0,
1089,simple,PRD-62017900,,SMARTWATCH - RELOJ INTELIGENTE CUBITT AURA 2 CAFÉ,1,0,visible,"Notificaciones de Apps y respuestas rápidas. Readiness Score. Monitor cardíaco, oxígeno en sangre y del estrés. Análisis del sueño. Ai-Coach. GPS desde la app.","Detalles del ProductoSMARTWATCH – RELOJ INTELIGENTE CUBITT AURA 2 CAFÉNotificaciones de Apps y respuestas rápidasReadiness ScoreMonitor cardíaco, oxígeno en sangre y del estrésAnálisis del sueñoAi-CoachCiclo menstrual y temperatura corporalGPS desde la appRutinas de entrenamiento animadasMás de 100 modos de deporteModo de nataciónReproducción de música sin conexiónPronóstico del tiempoNotas de vozCalendario del teléfonoPantalla Always-onResistencia al agua: 3 ATMPantalla: 1.43” AMOLEDTiempo de trabajo: 7 díasCarga USB incorporadaBluetooth: V 5.3",,,taxable,,1,,,0,0,,,,,1,,,"99,99",Smart Watch,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/CT-AURA2-9BR-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/CT-AURA2-9BR.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/CT-AURA2-9BR-2.webp",,,,,,,,,0,
1093,simple,SKU-37401675,,CONVERTIDOR DISCO EXTERNO HIKSEMI SSD M.2 - USB C - ENCLOSURE,1,0,visible,"Soporta el protocolo M.2 NVME & M.2 SATA. Diferentes tamaños de SSD como 2242, 2260 y 2280. Material de aleación de aluminio. Dimensiones (mm): 106 x 31 x 10.","Detalles del ProductoCONVERTIDOR DISCO EXTERNO HIKSEMI SSD M.2 – USB C – ENCLOSURESoporta el protocolo M.2 NVME & M.2 SATA.Diferentes tamaños de SSD como 2242, 2260 y 2280.Material de aleación de aluminio.Dimensiones (mm): 106 x 31 x 10.Interfaz de salida: USB tipo C.Velocidad de transmisión 10 Gbps.Compatible con Windows®, Mac OS, linux y Android.Plug & Play.",,,taxable,,1,,,0,0,,,,,1,,,"24,99",Disco Duros Externos,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/HS-HUB-MD202-1.png, https://woostore.obayona.com/wp-content/uploads/2026/07/HS-HUB-MD202-3.jpg, https://woostore.obayona.com/wp-content/uploads/2026/07/HS-HUB-MD202-2.jpg",,,,,,,,,0,
1097,simple,SKU-96040550,,MEMORIA MICRO SD HIKSEMI 128GB CLASE 10,1,0,visible,. Envíos a todo Ecuador.,,,,taxable,,1,,,0,0,,,,,1,,,"29,99",Tarjetas Memoria,,,https://woostore.obayona.com/wp-content/uploads/2026/07/TF-C1-128G20gr.jpg,,,,,,,,,0,
1099,simple,ITM-39086127,,MEMORIA MICRO SD HIKSEMI 16GB CLASE 10,1,0,visible,Formato: Micro SDHC. Capacidad: 16 GB. Velocidad de Lectura: 92 MB/s. Velocidad de escritura: 15 MB/s. Memoria flash NAND: TLC (Triple-Level Cell).,Detalles del ProductoMEMORIA MICRO SD HIKSEMI 16GB CLASE 10Formato: Micro SDHC.Capacidad: 16 GB.Velocidad de Lectura: 92 MB/s.Velocidad de escritura: 15 MB/s.Memoria flash NAND: TLC (Triple-Level Cell).Dimensiones: 14.99 x 10.92 x 1.02 mm (0.59 x 0.43 x 0.04 in).Temperatura de operación: 0 °C to 70 °C (32 °F to 158 °F).7 años de garantía.,,,taxable,,1,,,0,0,,,,,1,,,"7,99",Tarjetas Memoria,,,https://woostore.obayona.com/wp-content/uploads/2026/07/TF-C1-16G-1.jpg,,,,,,,,,0,
1101,simple,ITM-57945048,,MEMORIA MICRO SD HIKSEMI 64GB CLASE 10,1,0,visible,Formato: Micro SDHC. Capacidad: 64 GB. Vel. de Lectura: 92 MB/s. Vel. de escritura: 15 MB/s. Memoria flash NAND: TLC (Triple-Level Cell). 7 años de garantía.,Detalles del ProductoMEMORIA MICRO SD HIKSEMI 64GB CLASE 10Formato: Micro SDHC.Capacidad: 64 GB.Vel. de Lectura: 92 MB/s.Vel. de escritura: 15 MB/s.Memoria flash NAND: TLC (Triple-Level Cell).Dimensiones: 14.99 x 10.92 x 1.02 mm (0.59 x 0.43 x 0.04 in).Temperatura de operación: 0 °C to 70 °C (32 °F to 158 °F).7 años de garantía.,,,taxable,,1,,,0,0,,,,,1,,,"12,99",Tarjetas Memoria,,,https://woostore.obayona.com/wp-content/uploads/2026/07/TF-C1-64G20gr.jpg,,,,,,,,,0,
1103,simple,ITM-73534477,,MEMORIA MICRO SD HIKSEMI 32GB CLASE 10,1,0,visible,Formato: Micro SDHC. Capacidad: 32 GB. Vel. de Lectura: 92 MB/s. Vel. de escritura: 15 MB/s. Memoria flash NAND: TLC (Triple-Level Cell). 7 años de garantía.,Detalles del ProductoMEMORIA MICRO SD HIKSEMI 32GB CLASE 10Formato: Micro SDHC.Capacidad: 32 GB.Vel. de Lectura: 92 MB/s.Vel. de escritura: 15 MB/s.Memoria flash NAND: TLC (Triple-Level Cell).Dimensiones: 14.99 x 10.92 x 1.02 mm (0.59 x 0.43 x 0.04 in).Temperatura de operación: 0 °C to 70 °C (32 °F to 158 °F).7 años de garantía.,,,taxable,,1,,,0,0,,,,,1,,,"8,99",Tarjetas Memoria,,,https://woostore.obayona.com/wp-content/uploads/2026/07/TF-C1-32G-1.jpg,,,,,,,,,0,
1105,simple,CMP-58241160,,BARRA DE SONIDO KLIP XTREME 2.0 60w TUNEBAR BLUETOOTH HDMI USB,1,0,visible,"Tipo: Barra de Sonido 2.0. Potencia RMS de referencia: 2 x 30 W = 60 W. Tipo de conexión: compatible con Bluetooth® V5.0, entrada USB. Incluye control remoto.","Detalles del ProductoBARRA DE SONIDO KLIP XTREME 2.0 60w TUNEBAR BLUETOOTH HDMI USBTipo: Barra de Sonido 2.0.Potencia RMS de referencia: 2 x 30 W = 60 W.Tipo de conexión: compatible con Bluetooth® V5.0, entrada USB.Puertos de entrada de audio: HDMI Arc, Óptico Digital, Rca.Frecuencia Inalámbrica: 2.4 Ghz.Rango Inalámbrico: 10 metros.Longitud de los cables: cable de corriente: 1.58 m; Cable Aux./Rca: 1.18 m; Cable Óptico: 1.58 m.Incluye control remoto.Dimensiones: 80 x 6.3 x 9.4 cm.",,,taxable,,1,,,0,0,,,,,1,,,"49,99",Barras de Sonido,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/KSB-00A.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/KSB-00A-1.jpg, https://woostore.obayona.com/wp-content/uploads/2026/07/KSB-00A-2.jpg",,,,,,,,,0,
1109,simple,PRD-55621957,,BARRA DE SONIDO KLIP XTREME 2.0 100w HARMONIUM BLUETOOTH HDMI 3.5MM,1,0,visible,Tipo: Barra de sonido de 2.0 canales. Máxima potencia de salida (RMS): 50 Wx2 = 100 W. Entrada de CA: 110-240V — 50/60Hz (configuración automática).,"Detalles del ProductoBARRA DE SONIDO KLIP XTREME 2.0 100w HARMONIUM BLUETOOTH HDMI 3.5MMTipo: Barra de sonido de 2.0 canales.Máxima potencia de salida (RMS): 50 Wx2 = 100 W.Entrada de CA: 110-240V — 50/60Hz (configuración automática).Botones: Conexión/modo, reproducir/pausa, pista anterior/volumen -, siguiente pista/volumen +.Unidad del parlante: Dos de 2 pulgadas de rango completo y un tubo con refuerzo de bajos.Frecuencia: 45 Hz – 20 kHz – Impedancia: 40 x 2.Relación de señal a ruido: = 72 dB.Tipo de conexión: Compatible con Bluetooth® v5.0, entrada USB.Puertos de entrada de audio: HDMI (ARC), óptica digital y Auxiliar de 3.5 mm.Frecuencia inalámbrica: 2.4 GHz.Alcance inalámbrico: 10 metros.",,,taxable,,1,,,0,0,,,,,1,,,"64,99",Barras de Sonido,,,https://woostore.obayona.com/wp-content/uploads/2026/07/KSB-001.jpg,,,,,,,,,0,
1111,simple,PRD-94498346,,"SOPORTE DE PARED KLIP XTREME FIJO INCLINABLE 55"" A 90"" TELEVISOR-TV Y MONITOR",1,0,visible,"Soporte inclinable para televisores con pantallas planas o curvas de 55 a 90 pulgadas, y un peso de hasta 50kg.","Detalles del ProductoSOPORTE DE PARED KLIP XTREME FIJO INCLINABLE 55"" A 90"" TELEVISOR-TV Y MONITORSoporte inclinable para televisores con pantallas planas o curvas de 55 a 90 pulgadas, y un peso de hasta 50kg.Diseño de perfil delgado que ofrece una distancia de instalación de la pared de solo 38mm para complementar el look de los televisores ultra delgados.Mecanismo de sujeción automático con resorte que ofrece mayor seguridad, ya que permite colocar los brazos de montaje en el lugar correcto.Práctico movimiento lateral hacia la izquierda o hacia la derecha para un mejor ángulo de visión.Ángulo de inclinación de 0° -8° para un posicionamiento y visión óptimos .Incluye nivel de burbuja que asegura una instalación correcta.Diseñado con materiales que no dañan el medio ambiente al reducir los residuos de fabricación",,,taxable,,1,,,0,0,,,,,1,,,"29,99",Soportes TV,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/KTM-353-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/KTM-353-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/KTM-353-1.webp",,,,,,,,,0,
1115,simple,SKU-29434470,,REGULADOR DE VOLTAJE FORZA 8 TOMAS 2200VA/1100W 110V,1,0,visible,Capacidad: 2200VA/1100W. Voltaje: 110V. Tipo de entrada: NEMA 5-15P. Tipo de salida: 8 x NEMA 5-15R. Indicador visual: Luz LED de estado. Garantia: 2 años.,Detalles del ProductoREGULADOR DE VOLTAJE FORZA 8 TOMAS 2200VA/1100W 110VCapacidad: 2200VA/1100WVoltaje: 110VTipo de entrada: NEMA 5-15PTipo de salida: 8 x NEMA 5-15RIndicador visual: Luz LED de estadoGarantia: 2 años,,,taxable,,1,,,0,0,,,,,1,,,"25,99",Reguladores,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/FVR-2201M-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/FVR-2201M-3.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/FVR-2201M-2.webp",,,,,,,,,0,
1119,simple,ITM-00663167,,REGULADOR DE VOLTAJE FORZA 900VA/450W 8 TOMAS 115V /5 AÑOS GARANTIA,1,0,visible,Topología: Interactiva. Forma de onda: Onda senoidal simulada. Voltaje: 120V. Tipo de entrada: NEMA 5-15P. Tipo de salida: 8 x NEMA 5-15R. Garantía: 5 años.,Detalles del ProductoREGULADOR DE VOLTAJE FORZA 900VA/450W 8 TOMAS 115V /5 AÑOS GARANTIACapacidad: 900VA/450WTopología: InteractivaForma de onda: Onda senoidal simuladaVoltaje: 120VTipo de entrada: NEMA 5-15PTipo de salida: 8 x NEMA 5-15RIndicador visual: Luz LED de estadoGarantía: 5 años,,,taxable,,1,,,0,0,,,,,1,,,"14,98",Reguladores,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/FVR-901M-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/FVR-901M-2.webp",,,,,,,,,0,
1122,simple,PRD-90419974,,PENDRIVE KINGSTON 64GB USB 3.2 GEN 1 DATATRAVELER EXODIA BLACK TEAL,1,0,visible,"Capacidad: 64GB. Estándar/velocidad: Compatible con USB 3.2 Gen 1. Dimensiones: 67,3 mm x 21,04 mm x 10,14 mm. Peso: 11g. Temperatura de servicio: 0°C~60°C.","Detalles del ProductoPENDRIVE KINGSTON 64GB USB 3.2 GEN 1 DATATRAVELER EXODIA BLACK TEALCapacidad: 64GBEstándar/velocidad: Compatible con USB 3.2 Gen 1Dimensiones: 67,3 mm x 21,04 mm x 10,14 mmPeso: 11gTemperatura de servicio: 0°C~60°CGarantía: 5 años de garantía y asistencia técnica gratuitaCompatible con Windows 11/10, macOS (v. 12.7.6 +), Linux (v. 4.4.x +), Chrome OS",,,taxable,,1,,,0,0,,,,,1,,,"13,99",Pendrives,,,"https://woostore.obayona.com/wp-content/uploads/2026/07/DTX64GB-1.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/DTX64GB-2.webp, https://woostore.obayona.com/wp-content/uploads/2026/07/DTX64GB.webp",,,,,,,,,0,
1126,simple,SKU-89087123,,PENDRIVE HIKSEMI 128GB DUAL SIM USB3.2 Y TIPO C GRIS,1,0,visible,Velocidad de transferencia R/W Speed 150/45 MB/S. Capacidad 128 GB. Interfaz: USB 3.2 y Tipo C. Dimensiones (mm): 67 x 16 x 10.,Detalles del ProductoPENDRIVE HIKSEMI 128GB DUAL SIM USB3.2 Y TIPO C GRISVelocidad de transferencia R/W Speed 150/45 MB/S.Capacidad 128 GB.Interfaz: USB 3.2 y Tipo C.Dimensiones (mm): 67 x 16 x 10.,,,taxable,,1,,,0,0,,,,,1,,,"14,99",Pendrives,,,https://woostore.obayona.com/wp-content/uploads/2026/07/USB-E307C-128G-U3-1.jpg,,,,,,,,,0,
1128,simple,ITM-16534691,,PENDRIVE ADATA 32GB AUV240 2.0 - NEGRO,1,0,visible,MODULE: 288-PIN DIMM. CAPACIDAD: 32GB. FUENTE DE ALIMENTACION: VDD AND VDDQ=1.2V +0.06/-0.06V. DRAM VCC: DDR4 STD 1.2V.,Detalles del ProductoPENDRIVE ADATA 32GB AUV240 2.0 – NEGROMODULE: 288-PIN DIMMCAPACIDAD: 32GBFUENTE DE ALIMENTACION: VDD AND VDDQ=1.2V +0.06/-0.06VFUENTE DE ALIMENTACIÓN DE ACTIVACIÓN DRAM: VPP = 2.5V (+0.25V / -0.125V)DRAM VCC: DDR4 STD 1.2VTEMPERATURA DE FUNCIONAMIENTO: 0°C TO 85°C,,,taxable,,1,,,0,0,,,,,1,,,"11,99",Pendrives,,,https://woostore.obayona.com/wp-content/uploads/2026/07/AUV240-32G-RBK-2.jpg,,,,,,,,,0,
1129,simple,CMP-77215250,,PENDRIVE HIKSEMI 64GB DUAL SIM USB3.2 Y TIPO C GRIS,1,0,visible,Velocidad de transferencia R/W Speed 150/45 MB/S. Capacidad 64 GB. Interfaz: USB 3.2 y Tipo C. Dimensiones (mm): 67 x 16 x 10.,Detalles del ProductoPENDRIVE HIKSEMI 64GB DUAL SIM USB3.2 Y TIPO C GRISVelocidad de transferencia R/W Speed 150/45 MB/S.Capacidad 64 GB.Interfaz: USB 3.2 y Tipo C.Dimensiones (mm): 67 x 16 x 10.,,,taxable,,1,,,0,0,,,,,1,,,"11,99",Pendrives,,,https://woostore.obayona.com/wp-content/uploads/2026/07/USB-E307C-128G-U3-1.jpg,,,,,,,,,0,
